selected,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,ZIP CODE,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LATITUDE,LONGITUDE
polygon,"LOCHI, INC.",PHYLLIS' MUSICAL INN,1800 W DIVISION ST,60622,11/16/12,11/15/14,41.90338,-87.67243
polygon,"DMK VENTURES-ADA STREET, LLC",ADA STREET,1664 N ADA ST 1,60642,3/16/14,2/15/16,41.91257,-87.66217
polygon,"BOHEMIAN KAT, CORP.",BOKA,1727-1729 N HALSTED ST 1,60614,4/16/13,4/15/15,41.9136,-87.64821
polygon,"WILD HARE MUSIC, LLC",WILD HARE,2610 N HALSTED ST 1ST,60614,6/16/16,6/15/18,41.92946,-87.64905
polygon,"LUMA, LLC",LOU MALNATI'S PIZZERIA,1120 N STATE ST 1ST,60610,2/16/16,2/15/18,41.90239,-87.62847
polygon,"WISE FOOLS PUB, LTD.",HOOK AND LADDER BAR,2268-2270 N LINCOLN AVE,60614,4/16/15,4/15/17,41.92333,-87.64602
polygon,"SIBONEY, INC.",SIBONEY CUBAN CUISINE,2163-2165 N WESTERN AVE 1,60647,11/16/13,11/15/15,41.92165,-87.68739
polygon,"TACOS TEQUILAS ON THE LAKE, INC.",TACOS TEQUILAS,2919 N MILWAUKEE AVE,60618,5/16/16,11/15/17,41.93439,-87.7159
polygon,"LPQ N. WELLS ST, INC.",LE PAIN QUOTIDIEN,1562 N WELLS ST 1ST,60610,8/7/15,8/15/17,41.91095,-87.63485
polygon,SKYLINE MANAGEMENT CO.,SPY BAR,303 W ERIE ST BSMT L101,60610,2/16/14,2/15/16,41.89386,-87.6358
polygon,"RCSH OPERATIONS, INC.",RUTH'S CHRIS STEAK HOUSE,431 N DEARBORN ST 1ST & 2ND,60654,2/16/12,2/15/14,41.89008,-87.62946
polygon,"LAMADIA - ART OF PIZZA, LOVE OF WINE, LLC","LAMADIA - ART OF PIZZA, LOVE OF WINE",59 W GRAND AVE,60610,2/16/16,2/15/18,41.89153,-87.63034
polygon,"CASEY & SON, INC.",BEAUTY BAR,1444 W CHICAGO AVE,60642,11/16/14,11/15/16,41.89623,-87.66422
polygon,LA VILLA RESTAURANT INC.,LA VILLA,3632-3640 N PULASKI RD,60641,8/16/15,8/15/17,41.94738,-87.72758
polygon,"TAQUERIA MORAN, INCORPORATED",TAQUERIA MORAN,2226 N CALIFORNIA AVE,60647,11/16/13,11/15/15,41.9225,-87.6975
polygon,"RED DOLPHIN ENTERPRISES, LLC",BRANDO'S,343 S DEARBORN ST,60604,4/26/13,4/15/14,41.87715,-87.62912
polygon,"BONGO ROOM, INC",THE BONGO ROOM,1470 N MILWAUKEE AVE 1ST,60622,11/16/12,11/15/14,41.90852,-87.6748
polygon,"THE 3RD COAST-DEARBORN, INC.",THE 3RD COAST,1260 N DEARBORN ST 1ST,60610,2/16/12,2/15/14,41.90565,-87.63018
polygon,"WESTIN RIVER NORTH, CHICAGO BEVERAGE COMPANY",WESTIN RIVER NORTH CHGO HOTEL,320 N DEARBORN ST  BANQU,60610,2/16/14,2/15/16,41.88807,-87.62969
polygon,"L.A.C.O., INC.",LATIN AMERICAN REST & LOUNGE,2743 W DIVISION ST,60622,11/16/12,11/15/14,41.90282,-87.69614
polygon,"CENTRAL GYROS, CORP.",CENTRAL GYROS CORP,3127 N CENTRAL AVE 1ST,60634,10/16/13,10/15/15,41.93758,-87.76631
polygon,CHICAGO - THE GRILL ON THE ALLEY LLC,THE GRILL ON THE ALLEY,909 N MICHIGAN AVE 1ST,60611,3/16/15,3/15/17,41.89954,-87.62399
polygon,"COMPASS GROUP USA, INC.",EUREST DINING SERVICES AT CAFE 300,300 N LA SALLE ST 1,60654,4/16/14,4/15/16,41.88753,-87.63265
polygon,"1540 NORTH AVE, INC.",GAME 7 BAR AND GRILL,1540 W NORTH AVE,60622,11/16/14,11/15/16,41.91075,-87.66689
polygon,INFUSION MANAGEMENT GROUP INC,SIGNATURE ROOM AT THE 95TH,875 N MICHIGAN AVE  95 TH,60611,3/16/15,3/15/17,41.89895,-87.62397
polygon,"Ciao! Cafe, Inc.",Ciao! Cafe,939 W MADISON ST,60607,5/16/16,5/15/18,41.88161,-87.65119
polygon,WOMAN'S ATHLETIC CLUB OF CHICAGO,WOMAN'S ATHLETIC CLUB OF CHICAGO,626 N MICHIGAN AVE,60611,3/16/13,3/15/15,41.89337,-87.62436
polygon,RUSH STREET BOOKS INC,FRENCHY'S BOOKSTORE,872 N STATE ST,60610,4/16/15,4/15/17,41.89887,-87.6284
polygon,"SAGE RESTAURANT MANAGER, LLC",BLACKSTONE HOTEL,636-638 S MICHIGAN AVE,60605,10/16/14,10/15/16,41.87366,-87.62436
polygon,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605,10/16/12,10/15/14,41.87526,-87.6244
polygon,3740 NORTH CLARK CORP.,Gman Tavern,3740 N CLARK ST 1,60613,6/16/12,6/15/14,41.95017,-87.65908
polygon,"CHICAGO SIGNATURE SERVICES, L.L.C.",CHICAGO SIGNATURE SERVICES,700 E GRAND AVE,60611,3/16/12,3/15/14,41.89225,-87.60952
polygon,"RAINFOREST CAFE, INC.",RAINFOREST CAFE,605 N CLARK ST,60610,2/16/16,2/15/18,41.89257,-87.63101
polygon,"MRS MURPHY & SONS, LTD.",MRS MURPHYS AND SONS IRISH  BISTRO,3905 N LINCOLN AVE,60613,6/16/12,6/15/14,41.95256,-87.67748
polygon,BERLIN CORPORATION,BERLIN,954 W BELMONT AVE,60657,2/16/13,2/15/15,41.94003,-87.65358
polygon,"BARAMARO, LLC",MAUDE'S,840 W RANDOLPH ST 1ST AND 2ND,60607,5/16/14,5/15/16,41.88449,-87.64902
polygon,SAKURA TEPPANYAKI LLC,SAKURA TEPPANYAKI AND SUSHI,730 W DIVERSEY PKWY 1,60614,6/16/13,6/15/15,41.93286,-87.64774
polygon,CHICAGO SWEATLODGE L.L.C.,REHYDRATE WATER BAR & CAFE,3500-3504 N CICERO AVE 1,60641,3/16/15,3/15/17,41.94432,-87.74716
polygon,SOFI LLC,SOFI LLC,614-618 S DEARBORN ST 1,60605,8/16/15,7/15/17,41.87427,-87.62936
polygon,"INTERWEST CHICAGO HOTEL, LLC",HOTEL INDIGO,1244 N DEARBORN ST 1-14,60610,8/16/16,9/15/18,41.90522,-87.63017
polygon,401 NORTH WABASH VENTURE LLC,TRUMP INTERNATIONAL HOTEL,401 N WABASH AVE 1-89,60611,3/16/16,3/15/18,41.88928,-87.62655
polygon,"SULLIVAN'S OF ILLINOIS, INC.",SULLIVAN'S STEAKHOUSE,415 N DEARBORN ST,60610,2/16/14,2/15/16,41.88978,-87.62945
polygon,"Hey Sushi, Inc.",CROSSROADS PUBLIC HOUSE,2630 N CLARK ST,60614,4/16/13,4/15/15,41.93041,-87.64389
polygon,MAI CHI CORPORATION,MOTT ST.,1401 N ASHLAND AVE 1ST,60622,5/16/13,11/15/14,41.90704,-87.66744
polygon,"DESTINATION CHICAGO MANAGEMENT, INC.",MILENORTH,166 E SUPERIOR ST 1-29,60611,9/16/14,5/15/16,41.89587,-87.62302
polygon,"BG EAST, LLC",GINO'S EAST PIZZERIA,160-164 E SUPERIOR ST 1-3,60611,3/16/15,3/15/17,41.89586,-87.62325
polygon,MOTEL LLC,THE MOTEL BAR,600 W CHICAGO AVE,60610,2/16/14,2/15/16,41.89659,-87.643
polygon,GUSTO MEXICANO INC,EL CID TACOS #2,2645 N KEDZIE AVE 1 & 2,60647,11/16/13,11/15/15,41.92976,-87.70722
polygon,"WESTIN RIVER NORTH, CHICAGO BEVERAGE COMPANY",WESTIN RIVER NORTH CHGO HOTEL,320 N DEARBORN ST  SERVI,60610,2/16/12,2/15/14,41.88807,-87.62969
polygon,"HOPCAT-CHICAGO, LLC",HOP-CAT CHICAGO,2577 N CLARK ST 1,60614,8/26/16,9/15/18,41.92985,-87.64298
polygon,FATHER SON PIZZERIA NORTH LIMITED PARTNERSHIP,FATHER & SON PIZZERIA NORTH,645 W NORTH AVE,60610,3/16/13,3/15/15,41.91086,-87.6451
polygon,S 5408 INC.,ALEGRA,5406-5408 W FULLERTON AVE 1ST,60639,12/29/14,1/15/15,41.92415,-87.76137
polygon,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,CAFE BRAUER,2021 N STOCKTON DR 2ND #,60614,9/16/15,9/15/17,41.91908,-87.63454
polygon,PIAZZA BELLA TRATTORIA INC,PIAZZA BELLA TRATTORIA,2116 W ROSCOE ST 1ST,60618,12/16/12,12/15/14,41.94329,-87.68161
polygon,"ROOFTOP BY THE FIREHOUSE, INC.",WRIGLEY VIEW ROOFTOP,1050 W WAVELAND AVE,60613,2/16/15,11/10/16,41.94912,-87.65636
polygon,"WWL DHOTEL INVESTORS, L.L.C.",DRAKE HOTEL - VALET OPER,140 E WALTON PL,60611,3/16/15,3/15/17,41.90012,-87.62398
polygon,"TIME 2 RELAX BAR AND GRILL, INC.",PL LOUNGE,3454-3456 N PULASKI RD 1ST 1,60641,12/16/14,12/15/16,41.9443,-87.72748
polygon,"LA PENA, INC.",LA PENA,4104 W NORTH AVE 1ST,60639,1/16/13,1/15/15,41.90996,-87.72911
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/14,11/15/16,41.909,-87.67553
polygon,"JIMMY GREENS, LLC",JIMMY GREEN'S,823-825 S STATE ST 1ST,60605,10/26/12,10/15/14,41.87149,-87.62737
polygon,"CHICAGO FOOD PARTNERS, LLC",BUCK'S FOUR STAR GRILL,301 S COLUMBUS DR,60604,9/24/14,10/15/16,41.87827,-87.62053
polygon,SCH&T CORPORATION OF ILLINOIS,SHERATON HOTEL/TOWERS,301 E NORTH WATER ST  LOBBY,60611,3/16/15,3/15/17,41.88946,-87.62037
polygon,"RICHMOND TAVERN, INC.",RICHMOND TAVERN,2944 W GRAND AVE,60622,11/16/14,11/15/16,41.89609,-87.70075
polygon,HYATT CORPORATION,BIG,151 E WACKER DR  SKYWA,60601,9/16/16,9/15/18,41.888,-87.62257
polygon,"CHAISE LOUNGE, INC.",DAVENPORT'S,1383 N MILWAUKEE AVE 1ST,60622,11/16/14,11/15/16,41.90704,-87.67202
polygon,NANDU RESTARANT LIMITED,NANDU RESTAURANT LTD,2731 W FULLERTON AVE 1ST,60647,11/16/15,11/15/17,41.92471,-87.69625
polygon,"Broadway In Chicago, LLC",Cadillac Palace Theater,151 W RANDOLPH ST,60601,4/16/16,4/15/18,41.88436,-87.63251
polygon,CLARK LOFT LLC,BEATRIX,519 N CLARK ST 1,60654,6/16/15,6/15/17,41.89152,-87.63098
polygon,"BEL CIBO, LLC",CITY KITCHEN & BAR CITY DOUGH CITY,2953-2955 N SHEFFIELD AVE 1ST,60657,12/6/13,12/15/15,41.93604,-87.65383
polygon,"OXFORD HOTELS AND RESORTS, LLC",THE GODFREY HOTEL CHICAGO,127 W HURON ST 1-16,60654,2/16/16,2/15/18,41.89471,-87.63242
polygon,"NAVY PIER, INC.",NAVY PIER,600 E GRAND AVE,60611,6/16/16,6/15/18,41.89209,-87.61157
polygon,"HWCS (ROSCOE), INC.",HOT WOKS COOL SUSHI,2032 W ROSCOE ST,60618,8/16/12,8/15/14,41.94331,-87.67972
polygon,"MAC CLUB, LLC",THE MID-AMERICA CLUB,200 E RANDOLPH ST 80,60601,9/16/14,9/15/16,41.88463,-87.62225
polygon,"ROCKIT, LLC",Rockit Bar & Grill,22 W HUBBARD ST,60610,2/16/14,2/15/16,41.89016,-87.62885
polygon,TimeLine Theatre Company,TimeLine Theatre Company,615 W WELLINGTON AVE 2ND,60657,2/16/15,2/15/17,41.93638,-87.64487
polygon,MAI CHI CORPORATION,MOTT ST.,1401 N ASHLAND AVE 1ST,60622,11/16/14,11/15/16,41.90704,-87.66744
polygon,"NASHVILLE MANAGEMENT, INC.",CHARLIES CHICAGO,3726 N BROADWAY,60613,6/16/16,6/15/18,41.94997,-87.64902
polygon,"157 ONTARIO, INC.",ONTOURAGE,157 W ONTARIO ST,60610,2/16/12,2/15/14,41.89309,-87.63342
polygon,"BLM-CHICAGO, LLC",HARD ROCK HOTEL,224-230 N MICHIGAN AVE,60601,10/19/12,9/15/14,41.88637,-87.62468
polygon,"EMANON, L.L.C.",BELLY Q / URBAN BELLY II,1400 W RANDOLPH ST 1,60607,5/16/14,5/15/16,41.88427,-87.66243
polygon,401 NORTH WABASH VENTURE LLC,TRUMP INTERNATIONAL HOTEL,401 N WABASH AVE 1-89,60611,3/16/13,3/15/14,41.88928,-87.62655
polygon,"SONNY ONE, LTD.",SMALL BAR #1,2956 N ALBANY AVE,60618,12/16/14,12/15/16,41.93555,-87.70522
polygon,"ROUNDY'S ILLINOIS, LLC",MARIANO'S FRESH MARKET #8503,333 E BENTON PL  206,60601,9/16/15,9/15/17,41.88539,-87.61899
polygon,"MENETTI NORTH AVENUE, LLC",THE TAVERN,1958 W NORTH AVE 1ST,60622,11/16/12,11/15/14,41.91059,-87.67753
polygon,"CHICAGO'S BLARNEY STONE, INC.",Chicago's Blarney Stone,3422-3424 N SHEFFIELD AVE,60657,4/16/15,4/15/17,41.94429,-87.65439
polygon,OLD LWIW RESTAURANT INC.,OLD LWIW RESTAURANT INC,2228 W CHICAGO AVE,60622,11/16/14,11/15/16,41.89592,-87.68314
polygon,"BL RESTAURANT OPERATIONS, LLC",BAR LOUIE,333-335 N DEARBORN ST 1,60654,1/27/12,2/15/14,41.88841,-87.62941
polygon,AMK GROUP LLC,AMK KITCHEN BAR,1954 W ARMITAGE AVE 1,60622,5/29/15,6/15/17,41.91787,-87.6774
polygon,"ROSE DEARBORN, INC.",ROSEBUD PRIME,1 S DEARBORN ST,60603,4/16/14,4/15/16,41.88194,-87.62925
polygon,ECD-GREAT STREET LLC,THE WIT,201 N STATE ST 1-27,60601,9/16/14,9/15/16,41.88578,-87.62779
polygon,"MARC26, LLC",VINCENZO'S,1104 W MADISON ST,60607,12/21/12,1/15/15,41.88177,-87.65469
polygon,REV BURGER LLC,REV BURGER,22 W OHIO ST 1ST,60654,7/16/14,8/15/16,41.89257,-87.62901
polygon,"NEXT RESTAURANT, LLC",NEXT RESTAURANT,953-955 W FULTON MARKET  BSMT - 1ST,60607,4/16/13,4/15/15,41.88663,-87.65194
polygon,"WHERE'S PAPPA, INC",CHRISTINA'S PLACE,3759 N KEDZIE AVE  1,60618,12/16/12,12/15/14,41.95019,-87.70777
polygon,FAMILY GROUNDS CAFE CO.,FAMILY GROUNDS CAFE,3652 N LINCOLN AVE,60613,6/16/12,6/15/14,41.94834,-87.67487
polygon,"QUESTION MARK II, INC.",QUESTION MARK,6918 W GRAND AVE 1ST,60707,2/16/16,2/15/18,41.92368,-87.79851
polygon,"CHICAGO BATH HOUSE, LLC",RED SQUARE,1914-1916 W DIVISION ST 1ST & BASEMENT,60622,2/7/13,2/15/15,41.90333,-87.67543
polygon,"HALPERNS' YES & PRODUCTIONS, INC.",IMPROV OLYMPIC,3541 N CLARK ST 1ST,60657,2/16/13,2/15/15,41.94674,-87.65598
polygon,TACOS Y TEQUILA INC.,TACO JOINT,1969 N HALSTED ST 1ST,60614,1/16/13,4/15/15,41.91792,-87.64835
polygon,2413 N. CLARK RESTAURANT LLC,ORANGE,2413-2415 N CLARK ST 1ST,60614,4/16/13,4/15/15,41.926,-87.64058
polygon,MASADA OF CHICAGO INC.,MASADA,2204-2206 N CALIFORNIA AVE,60647,8/4/16,8/15/18,41.92184,-87.69747
polygon,312 PIZZA VENTURES LLC,PARLOR PIZZA BAR,1824-1826 W DIVISION ST  1,60622,5/18/16,6/15/18,41.90336,-87.6734
polygon,"LA LENA, INC.",LA LENA,3756-3758 W NORTH AVE 1,60647,12/16/14,8/15/15,41.91005,-87.72132
polygon,"RADISSON CHICAGO MP MANAGEMENT, LLC",RADISSON BLU AQUA,221 N COLUMBUS DR,60601,10/16/15,10/15/17,41.88631,-87.62054
polygon,"HOB CHICAGO, INC.",HOUSE OF BLUES,329 N DEARBORN ST  BALCO,60610,10/16/14,10/15/16,41.8883,-87.62941
polygon,GEISHA LLC,JAPONAIS BY MORIMOTO,600 W CHICAGO AVE,60654,2/16/12,2/15/14,41.89659,-87.643
polygon,"J HAN, INC.",KABUKI RESTAURANT,2473 N CLARK ST 1,60614,12/16/13,8/15/15,41.92748,-87.64145
polygon,VILLA PARK LIQUORS INC,HANGOVERS,3528-3532 N PULASKI RD 1ST,60641,8/16/13,8/15/15,41.94533,-87.72752
polygon,"STAGES-MUSIC HALL, INC.",Metro,3730 N CLARK ST 2,60613,6/16/14,6/15/16,41.94988,-87.65884
polygon,"GRAND + ASHLAND TAP, INC.",GRANDBAR,1600 W GRAND AVE 1ST,60622,11/16/13,11/15/14,41.89109,-87.6672
polygon,STRAWDOG THEATRE COMPANY,STRAWDOG THEATRE COMPANY,3829 N BROADWAY  2ND,60613,6/16/12,6/15/14,41.95209,-87.64949
polygon,3506 HOSPITALITY LLC,OLD CROW SMOKEHOUSE,3506-3514 N CLARK ST,60657,10/7/15,11/15/17,41.94574,-87.65551
polygon,"LA PIADINA, L.L.C.",TRATTORIA ISABELLA,217 N JEFFERSON ST 1,60661,5/16/13,5/15/15,41.88629,-87.64264
polygon,NEAR NO. EDWARDO'S INC,EDWARDO'S PIZZA,1212 N DEARBORN ST,60610,5/16/14,5/15/16,41.90434,-87.63015
polygon,"THE HOME TAVERN, INC",THE HOME TAVERN,2828 N LINCOLN AVE 1ST,60657,5/16/13,5/15/15,41.93314,-87.65974
polygon,1700 DIVISION OPERATING LLC,CARRIAGE HOUSE,1700 W DIVISION ST 1,60622,9/16/14,9/15/16,41.90341,-87.67047
polygon,"MADISON BANQUETS, INC.",MADISON BANQUETS INC.,5225 W MADISON ST 1,60644,5/16/15,5/15/17,41.88025,-87.75606
polygon,LAGO VENTURES INCORPORATED,LAGO BANQUETS,6121 W DIVERSEY AVE # 1ST,60639,1/16/15,1/15/17,41.93098,-87.77923
polygon,RA SUSHI CHICAGO CORP.,RA SUSHI,1139 N STATE ST 1ST,60610,2/16/12,2/15/14,41.90317,-87.62847
polygon,CHICAGO JOURNEYMEN PLUMBERS LU 130,CHICAGO JOURNEYMEN PLUMBERS LU 130,1340 W WASHINGTON BLVD,60607,6/16/14,6/15/16,41.88302,-87.66126
polygon,"Calihan Catering, Inc.",CALIHAN CATERING,833 W HAINES ST 1ST,60622,11/16/14,11/15/16,41.90103,-87.64894
polygon,"P. J. WELLS, INC.",O'BRIENS RIVERWALK CAFE,45 E RIVERWALK SOUTH,60601,3/16/13,3/15/15,41.88744,-87.62634
polygon,"MENETTI NORTH AVENUE, LLC",ANNEX,1954-1958 W NORTH AVE 2ND,60622,11/16/12,11/15/14,41.91059,-87.67733
polygon,Hilton Illinois Corp.,Palmer House Hilton,17 E MONROE ST,60603,4/16/16,4/15/18,41.88066,-87.62709
polygon,"COZY CORNER DINER AND PANCAKE HOUSE, INC",COZY CORNER DINER AND PANCAKE HOUSE,2286-2294 N MILWAUKEE AVE 1ST,60647,6/17/16,6/15/18,41.92245,-87.69686
polygon,"JARRGON, INC.",HAYWOOD TAVERN,2759 W AUGUSTA BLVD 1,60622,4/21/15,5/15/17,41.89917,-87.69673
polygon,KAYLE ENTERTAINMENT INC.,RINGO,2507-2509 N LINCOLN AVE,60614,4/16/13,4/15/15,41.92749,-87.6514
polygon,O'NEIL'S BAR & GRILL CORPORATION,O'NEIL'S ON WELLS,411 S WELLS ST 1ST,60607,6/16/13,5/15/15,41.87656,-87.63354
polygon,"ZAVEN, INC.",ZAVEN INC,260 E CHESTNUT ST 1ST,60611,3/16/13,3/15/15,41.89856,-87.61947
polygon,ROBERTA NOWAKOWSKI INC,SPORTSMANS CLUB,948 N WESTERN AVE 1ST,60622,5/16/16,11/15/16,41.89902,-87.68707
polygon,HONEY BUTTER FRIED CHICKEN LLC,HONEY BUTTER FRIED CHICKEN,3355-3361 N ELSTON AVE 1,60618,9/16/15,9/15/17,41.94254,-87.70268
polygon,VOLO RESTAURANT LLC,VOLO RESTAURANT,2008 W ROSCOE ST 1,60618,12/16/14,12/15/16,41.94332,-87.67885
polygon,"RALPH DAVINO ENTERPRISES, INC.",POMPEI ON SHEFFIELD,2953-2955 N SHEFFIELD AVE 1ST,60657,2/27/15,3/15/17,41.93604,-87.65383
polygon,JAM-THIS LLC,JAM,3057 W LOGAN BLVD 1ST,60647,11/16/15,11/15/17,41.92829,-87.70473
polygon,"Simply Thalia, Inc.",Simply Thalia,108 N STATE ST PEDWAY 10,60602,8/16/13,11/15/14,41.88342,-87.62802
polygon,SENZA LLC,WHEAT'S END CAFE,2873-2875 N BROADWAY  1ST,60657,9/16/14,9/15/16,41.93491,-87.64408
polygon,"NICK'S FISHMARKET CHICAGO MART, LLC",NICK'S FISHMARKET,222 W MERCHANDISE MART PLZ 1ST 135,60654,10/16/14,10/15/16,41.88807,-87.63496
polygon,2251 RESTAURANT CORP.,LION HEAD PUB/ THE APARTMENT,2251 N LINCOLN AVE 1ST & 2ND,60614,4/16/13,4/15/15,41.92311,-87.64528
polygon,ECD-GREAT STREET LLC,THE WIT,201 N STATE ST 1-27,60601,5/30/12,6/15/14,41.88578,-87.62779
polygon,"R & V, INC.",DETENTION,9 W DIVISION ST  1,60610,5/16/14,5/15/16,41.90383,-87.62908
polygon,"NICK & HOWARD, L.L.C.",UNDERGROUND CHICAGO,56 W ILLINOIS ST,60610,2/16/14,2/15/16,41.89094,-87.63014
polygon,"BAJA RIVER EAST, LLC",QUAY,465 E ILLINOIS ST 1ST 163-1,60611,8/16/13,7/15/15,41.89099,-87.6153
polygon,ARMADA CAPITAL CO.,THE ARROGANT FROG BAR,1365 W FULLERTON AVE,60614,8/17/16,9/15/18,41.92511,-87.66311
polygon,"CHIPOTLE MEXICAN GRILL, INC.",Chipotle Mexican Grill,1733 N DAMEN AVE,60647,5/16/15,5/15/17,41.91328,-87.67738
polygon,"MILLENNIUM PARK JOINT VENTURE, LLC",THE PARK GRILL,11-35 N MICHIGAN AVE,60602,3/16/16,3/15/18,41.88238,-87.62423
polygon,"EAST ADDITION, LLC",STEADFAST RESTAURANT,120 W MONROE ST 1ST,60603,6/3/16,6/15/18,41.8808,-87.63148
polygon,RACINE JACKSON CORP.,UNION PARK LOUNGE,228 S RACINE AVE,60607,2/16/13,2/15/15,41.8782,-87.65718
polygon,"RED DOLPHIN ENTERPRISES, LLC",BRANDO'S,343 S DEARBORN ST,60604,4/16/14,4/15/16,41.87715,-87.62912
polygon,"MY THAI I, CORP.",EAST ASIAN BISTRO,333 S STATE ST 1ST,60604,4/16/14,4/15/16,41.8774,-87.62751
polygon,"PINK KROKODILE CAFE, INC.",PINK KROKODILE CAFE,6004 W BELMONT AVE,60634,10/16/15,10/15/17,41.93855,-87.77649
polygon,"EMILIO'S SOL Y NIEVE, INC",EMILIO'S TAPAS,215 E OHIO ST,60611,3/16/15,3/15/17,41.89246,-87.62204
polygon,"NAUMAN ENTERPRISES, INC",SIMPLY ELEGANT CATERING,312 N CARPENTER ST,60607,5/16/16,5/15/18,41.88717,-87.6535
polygon,LE RENDEZVOUS INC,RAVENS,2326 N CLARK ST BASEM #,60614,4/16/15,4/15/17,41.92444,-87.63993
polygon,Fairmont Hotels & Resorts (U.S.) Inc.,The Fairmont Chicago,200 N COLUMBUS DR,60601,9/16/12,9/15/14,41.88601,-87.62083
polygon,"SNOUTS, INC.",OSTERIA LANGHE,2824 W ARMITAGE AVE 1ST,60647,5/16/15,11/15/15,41.91759,-87.69825
polygon,SOFI LLC,SOFI LLC,614-618 S DEARBORN ST 1,60605,7/30/13,8/15/15,41.87427,-87.62936
polygon,GREEK KITCHEN II INC.,GRK GREEK KITCHEN,400 S WELLS ST 1 & 2,60607,3/27/15,4/15/17,41.87678,-87.63384
polygon,"LA PENA, INC.",LA PENA,4104 W NORTH AVE 1ST,60639,1/16/15,1/15/17,41.90996,-87.72911
polygon,MAI CHI CORPORATION,MOTT ST.,1401 N ASHLAND AVE 1ST,60622,2/16/13,11/15/14,41.90704,-87.66744
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/13,11/15/14,41.909,-87.67553
polygon,1102 WEBSTER BAR JOINT VENTURE,THE LOCAL OPTION TAVERN,1102 W WEBSTER AVE 1,60614,4/16/15,4/15/17,41.92181,-87.65606
polygon,WASHINGTON SQUARE LIQUORS INC,BOSS BAR,418-420 N CLARK ST 1ST,60654,5/16/16,5/15/18,41.8899,-87.63122
polygon,"OLD TOWN MARKET, LLC",PLUM MARKET/INTELLIGENTSIA,1233 N WELLS ST 1ST FL,60610,6/19/13,7/15/15,41.9049,-87.63437
polygon,"LA CREPERIE, INC.","LA CREPERIE, INC.",2845 N CLARK ST,60657,2/16/13,2/15/15,41.93399,-87.64567
polygon,RLD CORP,MONT CLARE LANES,2957 N HARLEM AVE,60707,2/16/12,2/15/14,41.93423,-87.80647
polygon,PLYMOUTH RESTAURANT INC.,PLYMOUTH RESTAURANT,327 S PLYMOUTH CT,60604,4/16/14,4/15/16,41.87744,-87.62858
polygon,"SLA DUE, INC.",PIZZERIA DUE,619 N WABASH AVE,60611,3/16/15,3/15/17,41.89318,-87.62661
polygon,ANDREA'S CAFE INC.,CAFE CON LECHE D' NOCHE,2710-2714 N MILWAUKEE AVE 1,60647,11/16/14,11/15/16,41.93039,-87.70981
polygon,WATER TOWER PLACE RESTAURANTS LIMITED PARTNERSHIP,MITY NICE GRILL,835 N MICHIGAN AVE  MEZZA,60611,5/16/13,5/15/15,41.89774,-87.62396
polygon,"ARAMARK SPORTS AND ENTERTAINMENT SERVICES, LLC",ARAMARK,1300 S LYNN WHITE DR,60605,10/16/14,10/15/16,41.86631,-87.61027
polygon,"HAYMARKET BREWING COMPANY, LLC",Haymarket Pub & Brewery,737-741 W RANDOLPH ST 1,60661,1/16/15,1/15/17,41.8843,-87.64721
polygon,"AUDITORIUM THEATRE OF ROOSEVELT UNIVERSITY, INC.",AUDITORIUM THEATRE'S KATTEN/LANDAU STUDIO,425 S WABASH AVE 4TH 413,60605,6/29/12,7/15/14,41.87636,-87.6259
polygon,"DONMAR, INC.",CORTLAND'S GARAGE,1645 W CORTLAND ST 1,60622,11/16/14,11/15/16,41.91597,-87.66962
polygon,"HAPPY DAZE, INC.",LINDA & TERRY'S CORNER,2224 N LEAVITT ST  1,60647,11/16/13,11/15/15,41.92207,-87.68282
polygon,"WHERE'S PAPPA, INC",CHRISTINA'S PLACE,3759 N KEDZIE AVE  1,60618,12/16/14,12/15/16,41.95019,-87.70777
polygon,"MARCHETTI SPECIAL EVENTS, LTD.","Marchetti Special Events, LTD",825 W ERIE ST  I STO,60642,11/16/12,11/15/14,41.89325,-87.64879
polygon,18 HUBBARD STREET LLC,HENRY'S SWING CLUB,14-18 W HUBBARD ST 1ST & BSMT,60654,10/20/14,11/15/16,41.89017,-87.62855
polygon,EL JARDIN CORPORATION,EL JARDIN RESTAURANT,3333-3339 N CLARK ST 1ST,60657,3/16/16,3/15/18,41.9426,-87.65264
polygon,"KINDUC, INC.",GRACE STREET TAP,3759 N WESTERN AVE 1,60618,12/16/14,12/15/16,41.95029,-87.68821
polygon,"CHICAGO STONEHENGE, INC.",SWIG,1469 N MILWAUKEE AVE,60622,11/16/12,11/15/14,41.90869,-87.6746
polygon,NELLCOTE LLC,NELLCOTE & RM CHAMPAGNE SALON,833-839 W RANDOLPH ST,60607,8/17/12,9/15/14,41.88428,-87.64866
polygon,COURTYARD MANAGEMENT CORPORATION,COURTYARD BY MARRIOTT,12 E HUBBARD ST,60611,3/16/13,3/15/15,41.89018,-87.62751
